gene	cn_lower_ex	cn_upper_ex	cn_lower	cn_upper	cn_lower_diff	cn_upper_diff	chromosome	start	end
SOX8	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	981808	986979
SSTR5-AS1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	1064093	1078673
SSTR5	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	1078781	1080142
C1QTNF8	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	1090005	1096244
CACNA1H	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	1153121	1221772
TPSG1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	1221651	1225257
TPSB2	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	1228336	1230184
TPSAB1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	1240696	1242554
TPSD1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	1256133	1258998
PDXDC1	True	False	2.0071/0.0619	2.0071/1.994	1.9451999999999998	0.01309999999999989	chr16	14975103	15038332
MIR1972-1	True	False	2.0071/0.0619	2.0071/1.994	1.9451999999999998	0.01309999999999989	chr16	15010321	15010397
NTAN1	True	False	2.0071/0.0619	2.0071/1.994	1.9451999999999998	0.01309999999999989	chr16	15037853	15056064
RRN3	True	False	2.0071/0.0345	2.0071/1.994	1.9726	0.01309999999999989	chr16	15060022	15094317
LINC01566	True	True	2.2138/2.045	2.2138/2.045	0.16880000000000006	0.16880000000000006	chr16	35363531	35390584
LINC02167	True	True	2.2138/2.045	2.2138/2.045	0.16880000000000006	0.16880000000000006	chr16	35746552	35756515
CES1P1	True	False	2.0367/0.0431	2.0367/2.019	1.9936000000000003	0.01770000000000005	chr16	55760599	55774926
CES1	True	False	2.0367/0.339	2.0367/2.019	1.6977000000000002	0.01770000000000005	chr16	55802853	55833158
AL049634.2	True	False	2.0673/0.0	2.0673/2.0469	2.0673	0.020399999999999974	chr20	1551938	1588669
SIRPB1	True	False	2.0673/0.0	2.0673/2.0469	2.0673	0.020399999999999974	chr20	1563521	1620009
TBC1D22A	False	True	2.0405/2.028	2.1498/2.028	0.012500000000000178	0.12179999999999991	chr22	46762621	47175693
Z82186.1	True	True	2.1498/2.028	2.1498/2.028	0.12179999999999991	0.12179999999999991	chr22	47345569	47373541
LINC01644	True	True	2.1498/2.028	2.1498/2.028	0.12179999999999991	0.12179999999999991	chr22	47461299	47487111
LINC00898	True	True	2.1498/2.028	2.1498/2.028	0.12179999999999991	0.12179999999999991	chr22	47621043	47631569
AL117329.1	True	True	2.1498/2.028	2.1498/2.028	0.12179999999999991	0.12179999999999991	chr22	47631674	47855600
SHOX	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	624344	646823
CRLF2	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1190490	1212750
CSF2RA	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1268800	1309935
MIR3690	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1293918	1293992
IL3RA	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1336616	1382685
SLC25A6	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1386152	1392724
LINC00106	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1397025	1399402
ASMTL	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1403141	1452873
P2RY8	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1462572	1537107
AKAP17A	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1591593	1602514
ASMT	True	True	1.4461/1.9302	1.4461/1.9302	0.4841	0.4841	chrX	1615001	1643081
RPGR	True	False	0.2871/1.9302	1.9629/1.9302	1.6431	0.03270000000000017	chrX	38284409	38327544
