gene	cn_lower_ex	cn_upper_ex	cn_lower	cn_upper	cn_lower_diff	cn_upper_diff	chromosome	start	end
CSN1S1	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	69931081	69946574
CSN2	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	69955256	69961007
STATH	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	69995930	70002453
HTN3	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70028455	70034412
HTN1	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70050438	70055947
CSN1S2AP	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70067386	70085273
PRR27	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70154187	70164939
ODAM	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70196496	70204576
FDCSP	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70226071	70235252
CSN3	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70242588	70251428
CABS1	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70334966	70337116
SMR3A	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70360761	70367158
SMR3B	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70383078	70390244
OPRPN	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70397882	70410194
MUC7	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70430492	70482996
AMTN	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70518540	70532742
AMBN	True	True	5.4152/5.5438	5.4152/5.5438	0.1286000000000005	0.1286000000000005	chr4	70592256	70607288
ENAM	True	True	5.4152/5.5438	6.9531/7.099	0.1286000000000005	0.14590000000000014	chr4	70628744	70646824
JCHAIN	True	True	6.9531/7.099	6.9531/7.099	0.14590000000000014	0.14590000000000014	chr4	70655541	70666660
UTP3	True	True	6.9531/7.099	6.9531/7.099	0.14590000000000014	0.14590000000000014	chr4	70688479	70690551
RUFY3	True	True	6.9531/7.099	6.9531/7.099	0.14590000000000014	0.14590000000000014	chr4	70721995	70807315
GRSF1	True	True	6.9531/7.099	6.9531/7.099	0.14590000000000014	0.14590000000000014	chr4	70815782	70839945
MOB1B	True	True	6.9531/7.099	6.9531/7.099	0.14590000000000014	0.14590000000000014	chr4	70902378	70982242
DCK	True	True	6.9531/7.099	6.9531/7.099	0.14590000000000014	0.14590000000000014	chr4	70993439	71030914
SLC4A4	True	True	5.0974/5.2003	5.0974/5.2003	0.10289999999999999	0.10289999999999999	chr4	71187286	71572087
GC	True	True	5.0974/5.2003	5.0974/5.2003	0.10289999999999999	0.10289999999999999	chr4	71741696	71804041
NPFFR2	True	True	5.0974/5.2003	5.0974/5.2003	0.10289999999999999	0.10289999999999999	chr4	72031804	72148067
ADAMTS3	True	True	5.0974/5.2003	5.0974/5.2003	0.10289999999999999	0.10289999999999999	chr4	72280969	72569386
COX18	True	True	7.2281/7.4127	7.2281/7.4127	0.18459999999999965	0.18459999999999965	chr4	73058076	73069692
ANKRD17	True	True	7.2281/7.4127	7.2281/7.4127	0.18459999999999965	0.18459999999999965	chr4	73073376	73258785
ALB	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73404239	73421412
AFP	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73436163	73456174
AFM	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73481683	73504001
AC074250.2	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73508803	73528533
RASSF6	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73573145	73620631
CXCL8	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73740506	73743716
CXCL6	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73836497	73838760
PF4V1	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73853189	73854155
CXCL1	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73869404	73871242
PF4	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73981077	73982124
PPBP	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73987038	73988197
CXCL5	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	73995642	73998779
CXCL3	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	74036589	74038689
PPBPP2	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	74054038	74055399
CXCL2	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	74097035	74099293
MTHFD2L	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	74158112	74303092
EPGN	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	74308473	74315307
EREG	True	True	5.2798/5.5343	5.2798/5.5343	0.25450000000000017	0.25450000000000017	chr4	74365143	74388751
CDKL2	False	True	2.7712/2.8146	7.3534/7.5033	0.043400000000000105	0.1499000000000006	chr4	75578864	75630526
G3BP2	True	True	7.3534/7.5033	7.3534/7.5033	0.1499000000000006	0.1499000000000006	chr4	75642782	75673969
USO1	False	True	2.5515/2.5261	7.3534/7.5033	0.025399999999999867	0.1499000000000006	chr4	75724598	75814286
ANXA3	False	True	2.9896/3.0316	5.9066/6.0101	0.04200000000000026	0.10350000000000037	chr4	78551519	78610421
TET2	False	True	3.3963/3.4208	3.3963/3.6196	0.024499999999999744	0.22330000000000005	chr4	105146293	105279816
DKK2	True	True	2.9504/2.8157	2.9504/2.8157	0.13470000000000004	0.13470000000000004	chr4	106921802	107036297
PAPSS1	True	True	2.9504/2.8157	2.9504/2.8157	0.13470000000000004	0.13470000000000004	chr4	107613666	107720452
SGMS2	True	True	2.9504/2.8157	2.9504/2.8157	0.13470000000000004	0.13470000000000004	chr4	107824563	107915047
AC096564.1	True	True	2.9504/2.8157	2.9504/2.8157	0.13470000000000004	0.13470000000000004	chr4	107863479	107932119
CYP2U1	True	True	2.9504/2.8157	2.9504/2.8157	0.13470000000000004	0.13470000000000004	chr4	107931369	107953457
HADH	True	True	2.9504/3.2529	2.9504/3.2529	0.30249999999999977	0.30249999999999977	chr4	107989714	108035174
LEF1	True	True	2.9504/3.2529	2.9504/3.2529	0.30249999999999977	0.30249999999999977	chr4	108047545	108168422
LEF1-AS1	True	True	2.9504/3.2529	2.9504/3.2529	0.30249999999999977	0.30249999999999977	chr4	108172709	108176428
RPL34-AS1	True	True	2.9504/3.2529	2.9504/3.2529	0.30249999999999977	0.30249999999999977	chr4	108538190	108620397
RPL34	True	True	2.9504/3.2529	2.9504/3.2529	0.30249999999999977	0.30249999999999977	chr4	108620656	108630412
OSTC	True	True	2.9504/3.2529	2.9504/3.2529	0.30249999999999977	0.30249999999999977	chr4	108650647	108667395
ETNPPL	True	True	2.9504/3.2529	2.9504/3.2529	0.30249999999999977	0.30249999999999977	chr4	108742040	108763053
COL25A1	False	True	2.8622/2.9108	2.9504/3.2529	0.04859999999999998	0.30249999999999977	chr4	108813699	109302643
MCUB	False	True	3.6129/3.6782	5.2705/5.372	0.06530000000000014	0.1014999999999997	chr4	109560205	109688726
EGF	False	True	2.9445/2.8725	3.1701/2.8725	0.07200000000000006	0.2976000000000001	chr4	109912891	110012266
ELOVL6	False	True	2.7878/2.8725	3.1701/2.8725	0.08470000000000022	0.2976000000000001	chr4	110045846	110198653
ANXA5	False	True	2.9371/2.9812	3.5724/3.7141	0.044099999999999806	0.14170000000000016	chr4	121667955	121697113
TMEM155	True	True	3.5724/3.7141	3.5724/3.7141	0.14170000000000016	0.14170000000000016	chr4	121758933	121765185
PP12613	True	True	3.5724/3.7141	3.5724/3.7141	0.14170000000000016	0.14170000000000016	chr4	121764585	121766814
EXOSC9	True	True	3.5724/3.7141	3.5724/3.7141	0.14170000000000016	0.14170000000000016	chr4	121801320	121816909
CCNA2	True	True	3.5724/3.7141	3.5724/3.7141	0.14170000000000016	0.14170000000000016	chr4	121816444	121823932
BBS7	True	True	3.5724/3.7141	3.5724/3.7141	0.14170000000000016	0.14170000000000016	chr4	121824440	121870497
TRPC3	True	True	3.5724/3.7141	3.5724/3.7141	0.14170000000000016	0.14170000000000016	chr4	121879028	121951754
KIAA1109	True	True	3.5724/3.7141	3.5724/3.7141	0.14170000000000016	0.14170000000000016	chr4	122152333	122362752
ADAD1	True	True	3.5724/3.7141	3.5724/3.7141	0.14170000000000016	0.14170000000000016	chr4	122379013	122429784
IL2	True	True	3.9367/3.7141	3.9367/3.7141	0.2225999999999999	0.2225999999999999	chr4	122451470	122456725
IL21	True	True	3.9367/3.7141	3.9367/3.7141	0.2225999999999999	0.2225999999999999	chr4	122612628	122621069
IL21-AS1	True	True	3.9367/3.7141	3.9367/3.7141	0.2225999999999999	0.2225999999999999	chr4	122618983	122689156
PGRMC2	True	True	2.1741/3.1985	2.1741/3.1985	1.0244	1.0244	chr4	128269242	128288829
AC108062.1	True	True	2.1741/1.959	2.1741/1.959	0.21510000000000007	0.21510000000000007	chr4	128428070	128519394
ANXA10	False	True	2.0629/2.0346	2.0629/2.6338	0.02829999999999977	0.5709	chr4	168092515	168187690
DDX60	True	True	2.0629/2.6338	2.0629/2.6338	0.5709	0.5709	chr4	168216293	168318807
DDX60L	True	False	2.0629/2.6338	2.6608/2.6338	0.5709	0.027000000000000135	chr4	168356735	168480487
PDLIM3	True	False	1.4026/1.2571	1.8618/1.8701	0.14549999999999996	0.008300000000000196	chr4	185501697	185535508
SORBS2	True	True	1.4026/1.2571	1.4026/1.2571	0.14549999999999996	0.14549999999999996	chr4	185587322	185956652
TLR3	True	True	1.4026/1.2571	1.4026/1.2571	0.14549999999999996	0.14549999999999996	chr4	186069152	186088069
FAM149A	True	True	1.4026/1.2571	1.4026/1.2571	0.14549999999999996	0.14549999999999996	chr4	186144841	186172667
FLJ38576	True	True	1.4026/1.2571	1.4026/1.2571	0.14549999999999996	0.14549999999999996	chr4	186189032	186191490
CYP4V2	True	True	1.4026/1.2571	1.4026/1.2571	0.14549999999999996	0.14549999999999996	chr4	186191520	186210801
KLKB1	True	True	1.4026/1.2571	1.4026/1.2571	0.14549999999999996	0.14549999999999996	chr4	186227402	186258471
F11	False	True	1.2373/1.2571	1.4026/1.2571	0.01980000000000004	0.14549999999999996	chr4	186265945	186288780
LINC02145	True	True	3.2764/3.3786	3.2764/3.3786	0.10219999999999985	0.10219999999999985	chr5	6310441	6337292
MED10	True	True	3.2764/3.3786	3.2764/3.3786	0.10219999999999985	0.10219999999999985	chr5	6371881	6378594
UBE2QL1	True	True	3.2764/3.3786	3.2764/3.3786	0.10219999999999985	0.10219999999999985	chr5	6448623	6494909
TRIO	True	True	3.8323/3.9455	3.8323/3.9455	0.11319999999999997	0.11319999999999997	chr5	14143702	14510204
FAM105A	True	False	3.8323/3.9455	3.9238/3.9455	0.11319999999999997	0.021700000000000053	chr5	14581775	14612720
OCLN	True	False	2.3311/0.1331	2.3311/2.3591	2.1980000000000004	0.028000000000000025	chr5	69492292	69558104
GTF2H2C	True	False	2.3311/0.1331	2.3311/2.3591	2.1980000000000004	0.028000000000000025	chr5	69560242	69593767
SERF1B	True	False	2.3311/0.1331	2.3311/2.3591	2.1980000000000004	0.028000000000000025	chr5	70025269	70043113
SMN2	True	False	2.3311/0.1331	2.3311/2.3591	2.1980000000000004	0.028000000000000025	chr5	70049612	70077592
SERF1A	True	False	2.3311/0.1331	2.3311/2.3591	2.1980000000000004	0.028000000000000025	chr5	70900687	70918530
SMN1	True	False	2.3311/0.1331	2.3311/2.3591	2.1980000000000004	0.028000000000000025	chr5	70925030	70953012
NAIP	True	False	2.3311/0.1331	2.3311/2.3591	2.1980000000000004	0.028000000000000025	chr5	70968483	71024687
MCCC2	True	False	2.3311/1.3038	2.3311/2.3591	1.0273	0.028000000000000025	chr5	71587297	71658704
CARTPT	True	True	1.5112/1.3038	1.5112/1.3038	0.20740000000000003	0.20740000000000003	chr5	71719163	71721048
MAP1B	True	True	1.5112/1.3038	1.5112/1.3038	0.20740000000000003	0.20740000000000003	chr5	72107234	72209570
MIR4803	True	True	1.5112/1.3038	1.5112/1.3038	0.20740000000000003	0.20740000000000003	chr5	72169467	72169540
MRPS27	True	True	1.5112/1.3038	1.5112/1.3038	0.20740000000000003	0.20740000000000003	chr5	72220837	72320231
PTCD2	True	True	1.5112/1.3038	1.5112/1.3038	0.20740000000000003	0.20740000000000003	chr5	72320367	72368395
ZNF366	True	True	1.5112/1.3038	1.5112/1.3038	0.20740000000000003	0.20740000000000003	chr5	72442652	72507727
JMY	True	True	1.4467/1.8261	1.4467/1.8261	0.37939999999999996	0.37939999999999996	chr5	79236189	79327215
HOMER1	True	True	1.4467/1.8261	1.4467/1.8261	0.37939999999999996	0.37939999999999996	chr5	79372636	79514217
PAPD4	True	True	1.4467/1.8261	1.4467/1.8261	0.37939999999999996	0.37939999999999996	chr5	79612420	79686648
CMYA5	False	True	0.0/0.0	1.4467/1.8261	0.0	0.37939999999999996	chr5	79689877	79800222
SERINC5	True	False	1.2305/1.7137	2.4725/2.4898	0.4832000000000001	0.01729999999999965	chr5	80138727	80256079
SPZ1	True	True	1.2305/1.7137	1.2305/1.7137	0.4832000000000001	0.4832000000000001	chr5	80319975	80321842
ZFYVE16	True	True	1.2305/1.7137	1.2305/1.7137	0.4832000000000001	0.4832000000000001	chr5	80408013	80479350
FAM151B	True	True	1.2305/1.7137	1.2305/1.7137	0.4832000000000001	0.4832000000000001	chr5	80487969	80542563
ANKRD34B	True	True	1.2305/1.7137	1.2305/1.7137	0.4832000000000001	0.4832000000000001	chr5	80556755	80570488
LINC01337	True	True	1.2305/1.7137	1.2305/1.7137	0.4832000000000001	0.4832000000000001	chr5	80608623	80622524
DHFR	True	True	1.2305/1.7137	1.2305/1.7137	0.4832000000000001	0.4832000000000001	chr5	80626228	80654983
MSH3	False	True	1.2305/1.1835	1.2305/1.7137	0.04699999999999993	0.4832000000000001	chr5	80654648	80876460
LINC02240	True	True	1.4622/1.2737	1.4622/1.2737	0.1884999999999999	0.1884999999999999	chr5	125493261	125602227
LINC02039	True	True	1.4622/1.2737	1.4622/1.2737	0.1884999999999999	0.1884999999999999	chr5	126179577	126193850
GRAMD3	True	False	1.4622/1.2737	2.1607/2.1806	0.1884999999999999	0.01990000000000025	chr5	126360132	126493608
HSPA4	True	False	1.3405/2.1138	2.0977/2.1138	0.7732999999999999	0.01609999999999978	chr5	133051962	133106449
SPINK9	True	True	2.7268/2.9148	2.7268/2.9148	0.18800000000000017	0.18800000000000017	chr5	148335559	148339849
ATP10B	True	True	0.9303/1.0304	0.9303/1.0304	0.10009999999999997	0.10009999999999997	chr5	160563120	160852212
LINC02159	True	True	0.9303/1.0304	0.9303/1.0304	0.10009999999999997	0.10009999999999997	chr5	160931778	160938626
GABRB2	True	True	0.9303/1.0304	0.9303/1.0304	0.10009999999999997	0.10009999999999997	chr5	161288429	161548124
GABRA6	True	True	0.9303/1.0304	0.9303/1.0304	0.10009999999999997	0.10009999999999997	chr5	161685557	161702106
GABRA1	True	True	0.9303/1.0304	0.9303/1.0304	0.10009999999999997	0.10009999999999997	chr5	161847655	161899954
GABRG2	True	True	0.9303/1.0304	0.9303/1.0304	0.10009999999999997	0.10009999999999997	chr5	162067775	162155522
CCNG1	True	True	1.8944/1.0304	1.8944/1.0304	0.8640000000000001	0.8640000000000001	chr5	163437581	163445016
NUDCD2	True	True	1.8944/1.0304	1.8944/1.0304	0.8640000000000001	0.8640000000000001	chr5	163446526	163460140
HMMR	True	True	1.8944/1.0304	1.8944/1.0304	0.8640000000000001	0.8640000000000001	chr5	163460550	163491945
MAT2B	True	True	1.8944/1.0304	1.8944/1.0304	0.8640000000000001	0.8640000000000001	chr5	163505548	163519322
STK10	False	True	1.6936/1.6969	2.5658/2.2505	0.0033000000000000806	0.3152999999999997	chr5	172042073	172188386
EFCAB9	True	True	2.5658/2.2505	2.5658/2.2505	0.3152999999999997	0.3152999999999997	chr5	172194172	172203452
UBTD2	True	True	2.5658/2.2505	2.5658/2.2505	0.3152999999999997	0.3152999999999997	chr5	172209640	172284071
SH3PXD2B	True	True	2.0477/2.2505	2.5658/2.2505	0.2028000000000003	0.3152999999999997	chr5	172333499	172454523
NEURL1B	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	172641266	172691540
MIR5003	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	172662165	172662263
DUSP1	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	172768090	172771195
ERGIC1	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	172834275	172952685
AC008429.1	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	172955154	172959377
RPL26L1	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	172958893	172969721
ATP6V0E1	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	172983757	173035445
SNORA74B	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	173020728	173020928
CREBRF	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	173056352	173139284
BNIP1	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	173144442	173164340
NKX2-5	True	True	2.0477/2.2505	2.0477/2.2505	0.2028000000000003	0.2028000000000003	chr5	173232109	173235357
STC2	True	True	2.0477/1.7519	2.0477/1.7519	0.29579999999999984	0.29579999999999984	chr5	173314713	173329503
MIR8056	True	True	2.0477/1.7519	2.0477/1.7519	0.29579999999999984	0.29579999999999984	chr5	173347455	173347536
AC008663.2	True	True	2.0477/1.7519	2.0477/1.7519	0.29579999999999984	0.29579999999999984	chr5	173579643	173585068
FAM153B	False	True	1.0775/1.0136	1.1656/1.0136	0.06389999999999985	0.1519999999999999	chr5	176063537	176114798
SIMC1	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176238491	176345445
KIAA1191	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176346061	176361968
ARL10	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176365468	176381909
MIR1271	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176367946	176368031
NOP16	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176383981	176388927
HIGD2A	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176388747	176389771
CLTB	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176392455	176416569
FAF2	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176448355	176510074
RNF44	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176526697	176537420
CDHR2	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176542511	176595974
GPRIN1	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176595802	176610133
SNCB	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176620084	176630364
MIR4281	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176629439	176629500
EIF4E1B	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176630682	176646641
TSPAN17	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176647387	176659020
LINC01574	True	True	1.1656/1.0136	1.1656/1.0136	0.1519999999999999	0.1519999999999999	chr5	176743205	176743871
UNC5A	False	True	0.5028/0.4707	1.1656/1.0136	0.03210000000000002	0.1519999999999999	chr5	176810477	176880895
DUSP22	True	True	7.5508/7.7095	7.5508/7.7095	0.1587000000000005	0.1587000000000005	chr6	292462	351353
IRF4	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	391739	411447
EXOC2	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	485133	693111
HUS1B	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	655939	656963
FOXQ1	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	1312440	1314748
FOXF2	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	1389834	1395597
MIR6720	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	1390314	1390411
FOXC1	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	1609972	1613897
GMDS	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	1623806	2245692
LINC01600	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	2621913	2634603
MYLK4	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	2663629	2750966
WRNIP1	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	2765414	2785745
SERPINB1	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	2832332	2842006
MIR4645	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	2854031	2854107
SERPINB9	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	2887266	2903280
SERPINB6	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	2948160	2971048
LINC01011	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	2987967	2991173
NQO2	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	2999997	3028869
RIPK1	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3068424	3115185
BPHL	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3118692	3153578
TUBB2A	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3153669	3157526
AL445434.1	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3182744	3195756
TUBB2B	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3224261	3227735
PSMG4	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3258952	3267781
SLC22A23	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3269458	3456559
PXDC1	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3722620	3752026
AL391422.2	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3831933	3833896
FAM50B	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	3849386	3851317
PRPF4B	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	4021326	4061907
FAM217A	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	4068362	4079221
C6orf201	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	4079209	4130951
ECI2	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	4115689	4135597
AL136309.2	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	4136072	4157385
CDYL	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	4776435	4954256
RPP40	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	4994732	5004047
PPP1R3G	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	5084581	5089487
MIR3691	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	5148233	5148322
LYRM4	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	5186600	5260737
FARS2	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	5261044	5771429
AL021328.1	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	5451683	5458033
AL022097.1	True	True	4.9959/5.0985	4.9959/5.0985	0.1025999999999998	0.1025999999999998	chr6	5664985	5695272
NRN1	True	True	5.0048/5.287	5.0048/5.287	0.28219999999999956	0.28219999999999956	chr6	5998002	6004044
F13A1	True	True	5.0048/5.287	5.0048/5.287	0.28219999999999956	0.28219999999999956	chr6	6144085	6320834
MIR7853	True	True	5.0048/5.287	5.0048/5.287	0.28219999999999956	0.28219999999999956	chr6	6169304	6169435
MIR5683	True	True	5.0048/5.287	5.0048/5.287	0.28219999999999956	0.28219999999999956	chr6	6169334	6169409
LY86-AS1	True	True	5.0048/5.287	5.0048/5.287	0.28219999999999956	0.28219999999999956	chr6	6360591	6622695
LY86	True	True	5.0048/5.287	5.0048/5.287	0.28219999999999956	0.28219999999999956	chr6	6588108	6654983
RREB1	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	7107808	7251980
SSR1	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	7281143	7313207
CAGE1	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	7326659	7389743
RIOK1	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	7389496	7418037
DSP	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	7541575	7586717
SNRNP48	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	7590199	7611967
BMP6	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	7726797	7881422
TXNDC5	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	7881517	7910814
BLOC1S5	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	8013567	8064414
EEF1E1	True	True	6.2358/6.5537	6.2358/6.5537	0.31789999999999985	0.31789999999999985	chr6	8079395	8102578
